cblaster search
===============
GCA_000006275
=============
AAIH03000077.1
--------------
Cluster 1, score 27.7826:
Query           Subject      Identity  Coverage  E-value    Bitscore  Start   End     Strand
Cluster 29, score 23.2804:
Query           Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AO090010000159  BDV39DRAFT_143238  96.7      100       0          1532      956    3983   +     
AO090010000160  BDV39DRAFT_182804  99.2      100       0          1013      4380   6362   -     
AO090010000161  BDV39DRAFT_196164  99.4      100       0          952       11862  13362  -     
AO090010000163  BDV39DRAFT_196165  90.8      93.4      9.01e-84   253       13709  15159  +     
AO090010000162  BDV39DRAFT_196165  100       72.4      5.36e-153  435       13709  15159  +     
AO090010000165  BDV39DRAFT_143263  87.4      100       8.11e-280  775       15888  18386  -     
AO090010000164  BDV39DRAFT_143263  86.1      100       2.23e-21   94        15888  18386  -     
AO090010000166  BDV39DRAFT_182806  100       91.2      2.41e-134  377       19666  20434  -     
AO090010000167  BDV39DRAFT_143275  96.2      99.8      0          915       20828  22737  -     
AO090010000168  BDV39DRAFT_196169  98.5      100       1.92e-258  704       23410  24653  +     
AO090010000169  BDV39DRAFT_218077  97.7      100       0          931       25600  27196  -     
AO090010000170  BDV39DRAFT_196171  99.1      100       0          892       27787  29300  -     
AO090010000171  BDV39DRAFT_218078  95.8      100       0          3351      29976  35519  +     
AO090010000172  BDV39DRAFT_196174  94        85.7      0          927       37921  40489  -     

ML741898.1
----------
Cluster 30, score 3.4864:
Query           Subject            Identity  Coverage  E-value  Bitscore  Start  End    Strand
AO090010000155  BDV39DRAFT_198190  98.8      100       0        990       34369  35917  -     
AO090010000156  BDV39DRAFT_213021  96.7      100       0        3874      36401  43136  +     


GCA_009193545
=============
ML737140.1
----------
Cluster 31, score 27.7578:
Query           Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AO090010000155  BDV24DRAFT_151114  99        100       0          993       11963  13511  -     
AO090010000156  BDV24DRAFT_174392  97        100       0          3888      13815  20268  +     
AO090010000159  BDV24DRAFT_132010  96.6      100       0          1526      21810  24782  +     
AO090010000160  BDV24DRAFT_132013  99        100       0          1011      25056  27155  -     
AO090010000161  BDV24DRAFT_174395  99.6      100       0          953       28201  29800  -     
AO090010000163  BDV24DRAFT_163288  98.7      100       2.7e-102   304       30048  31493  +     
AO090010000162  BDV24DRAFT_163288  99.2      86.7      3.67e-186  523       30048  31493  +     
AO090010000165  BDV24DRAFT_163289  83.2      88.3      2.44e-227  640       32606  34439  -     
AO090010000166  BDV24DRAFT_132017  100       91.2      2.41e-134  377       35589  36431  -     
AO090010000167  BDV24DRAFT_132020  96.6      99.8      0          923       37146  38820  -     
AO090010000168  BDV24DRAFT_132022  97.9      100       3.88e-258  703       39439  40892  +     
AO090010000169  BDV24DRAFT_151124  97.5      100       0          930       41680  43273  -     
AO090010000170  BDV24DRAFT_174400  99.3      100       0          895       43702  45452  -     
AO090010000171  BDV24DRAFT_174402  95.8      100       0          3348      46046  51589  +     
AO090010000172  BDV24DRAFT_163296  89.2      87.1      1.46e-316  868       52244  54305  -     


GCA_009193585
=============
ML737575.1
----------
Cluster 32, score 3.4777:
Query           Subject            Identity  Coverage  E-value  Bitscore  Start  End   Strand
AO090010000156  BDV27DRAFT_165805  94.8      100       0        3803      429    7354  -     
AO090010000155  BDV27DRAFT_141291  96.8      99.8      0        974       7660   9208  +     

ML737698.1
----------
Cluster 33, score 14.9922:
Query           Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AO090010000159  BDV27DRAFT_131187  92.3      100       0          1468      695    3415   +     
AO090010000160  BDV27DRAFT_166037  98.2      100       0          1007      4113   5853   -     
AO090010000167  BDV27DRAFT_146802  84        100       5.94e-284  778       17760  19385  -     
AO090010000168  BDV27DRAFT_166043  97.9      100       2.73e-258  704       20203  21562  +     
AO090010000169  BDV27DRAFT_159566  97.3      99.6      0          923       22481  24078  -     
AO090010000170  BDV27DRAFT_166045  97.3      100       0          884       24647  26203  -     
AO090010000171  BDV27DRAFT_159568  93.3      100       0          3260      26897  32437  +     
AO090010000172  BDV27DRAFT_159570  95.2      82.9      0          898       34941  37341  -     


GCA_009193645
=============
ML736783.1
----------
Cluster 34, score 4.2626:
Query           Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AO090010000172  BDV37DRAFT_294961  90.2      100       0          1059      53337  57532  +     
AO090010000166  BDV37DRAFT_251669  97.7      91.2      2.32e-132  372       73194  74067  +     
AO090010000163  BDV37DRAFT_294965  90.8      93.4      3.78e-85   257       75401  76775  -     
AO090010000161  BDV37DRAFT_294966  97.7      100       0          938       77121  78621  +     


GCA_009193665
=============
ML735785.1
----------
Cluster 35, score 8.6550:
Query           Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AO090010000167  BDV36DRAFT_298977  84        100       3.13e-284  778       5277   6702   -     
AO090010000168  BDV36DRAFT_241350  97.9      100       2.73e-258  704       7425   8952   +     
AO090010000170  BDV36DRAFT_298980  97.8      100       0          885       12020  13533  -     
AO090010000171  BDV36DRAFT_298981  93.3      100       0          3258      14227  19767  +     
AO090010000172  BDV36DRAFT_298983  95.3      84.8      0          925       22272  24231  -     

ML735941.1
----------
Cluster 36, score 3.4783:
Query           Subject            Identity  Coverage  E-value  Bitscore  Start  End   Strand
AO090010000156  BDV36DRAFT_307256  94.9      100       0        3806      448    7196  -     
AO090010000155  BDV36DRAFT_289552  97        99.8      0        977       7679   9227  +     

ML735972.1
----------
Cluster 37, score 3.2468:
Query           Subject            Identity  Coverage  E-value  Bitscore  Start  End    Strand
AO090010000160  BDV36DRAFT_129607  98.2      100       0        1007      6531   8421   +     
AO090010000159  BDV36DRAFT_278346  91.9      100       0        1461      9064   11954  -     


GCA_014117465
=============
CP059873.1
----------
Cluster 38, score 27.7707:
Query           Subject       Identity  Coverage  E-value    Bitscore  Start    End      Strand
AO090010000172  G4B84_012136  71        100       0          1025      2718601  2722536  +     
AO090010000171  G4B84_012137  99.6      100       0          3424      2722834  2728368  -     
AO090010000170  G4B84_012138  100       100       0          900       2729044  2730556  +     
AO090010000169  G4B84_012139  99.4      100       0          944       2731139  2732732  +     
AO090010000168  G4B84_012140  99.7      100       8.51e-262  712       2733771  2735014  -     
AO090010000167  G4B84_012141  85.9      100       2.07e-289  791       2735819  2737229  +     
AO090010000166  G4B84_012142  100       91.2      2.41e-134  377       2738140  2738680  +     
AO090010000165  G4B84_012143  99.6      62.9      3.15e-197  560       2740241  2741798  +     
AO090010000164  G4B84_012143  97.9      100       2.98e-32   124       2740241  2741798  +     
AO090010000163  G4B84_012144  99.3      100       6.7e-103   305       2742931  2744337  -     
AO090010000162  G4B84_012144  100       86.7      1.57e-187  526       2742931  2744337  -     
AO090010000161  G4B84_012145  100       100       0          958       2744684  2746184  +     
AO090010000160  G4B84_012146  100       100       0          1021      2747435  2749112  +     
AO090010000159  G4B84_012147  98.2      96.8      0          1503      2749928  2752385  -     
AO090010000156  G4B84_012150  99.5      100       0          3971      2756812  2763086  -     
AO090010000155  G4B84_012151  99.2      100       0          995       2763524  2765117  +     


GCA_014117485
=============
CP059865.1
----------
Cluster 39, score 27.7650:
Query           Subject       Identity  Coverage  E-value    Bitscore  Start    End      Strand
AO090010000172  G4B11_012180  97.4      87.1      0          968       2698555  2700575  +     
AO090010000171  G4B11_012182  99.6      100       0          3424      2702800  2708334  -     
AO090010000170  G4B11_012183  100       100       0          900       2709010  2710522  +     
AO090010000169  G4B11_012184  99.4      100       0          944       2711105  2712698  +     
AO090010000168  G4B11_012185  99.7      100       8.51e-262  712       2713737  2714980  -     
AO090010000167  G4B11_012186  85.9      100       2.07e-289  791       2715785  2717195  +     
AO090010000166  G4B11_012187  100       91.2      2.41e-134  377       2718106  2718646  +     
AO090010000165  G4B11_012188  99.6      62.9      3.15e-197  560       2720207  2721764  +     
AO090010000164  G4B11_012188  97.9      100       2.98e-32   124       2720207  2721764  +     
AO090010000163  G4B11_012189  99.3      100       6.7e-103   305       2722897  2724303  -     
AO090010000162  G4B11_012189  100       86.7      1.57e-187  526       2722897  2724303  -     
AO090010000161  G4B11_012190  100       100       0          958       2724650  2726150  +     
AO090010000160  G4B11_012191  100       100       0          1021      2727401  2729078  +     
AO090010000159  G4B11_012192  98.2      96.8      0          1503      2729894  2732351  -     
AO090010000156  G4B11_012195  99.5      100       0          3971      2736778  2743052  -     
AO090010000155  G4B11_012196  99.2      100       0          995       2743490  2745083  +     
