cblaster search
===============
GCA_000002715
=============
DS027053.1
----------
Cluster 1, score 1.0702:
Query           Subject      Identity  Coverage  E-value    Bitscore  Start   End     Strand
AO090001000041  BDV33DRAFT_233402  96.9      100       0          985       134907  136754  -     
AO090001000042  BDV33DRAFT_233404  93.4      100       5.56e-299  813       136846  138217  +     
AO090001000043  BDV33DRAFT_199479  96.2      97        0          3006      138519  143302  -     
AO090001000044  BDV33DRAFT_188106  92.8      100       0          1125      144253  146111  -     
AO090001000045  BDV33DRAFT_233405  96.2      100       2.25e-256  701       146358  147570  +     
AO090001000046  BDV33DRAFT_233407  94.5      99.8      0          894       147827  149843  -     


GCA_009176455
=============
ML732786.1
----------
Cluster 18, score 33.7344:
Query           Subject            Identity  Coverage  E-value    Bitscore  Start   End     Strand
AO090001000024  BDV30DRAFT_248281  98.2      99.8      0          1063      77058   80997   -     
AO090001000025  BDV30DRAFT_248281  97.4      63.7      4.84e-70   233       77058   80997   -     
AO090001000026  BDV30DRAFT_248281  95.3      97.7      1.26e-75   246       77058   80997   -     
AO090001000028  BDV30DRAFT_248282  96.1      100       0          962       81213   83034   +     
AO090001000029  BDV30DRAFT_237313  97.8      93.9      0          883       83138   84620   -     
AO090001000030  BDV30DRAFT_248283  98.9      100       9.35e-209  573       85649   86826   -     
AO090001000031  BDV30DRAFT_248287  99.3      100       0          1080      87058   89012   +     
AO090001000032  BDV30DRAFT_225600  94.7      100       0          1440      89554   92349   -     
AO090001000033  BDV30DRAFT_225601  97.6      99.8      2.78e-295  820       92586   95526   +     
AO090001000034  BDV30DRAFT_225601  99.1      90.2      1.56e-162  475       92586   95526   +     
AO090001000035  BDV30DRAFT_248290  64.3      86.9      1.5e-292   813       95974   99009   -     
AO090001000036  BDV30DRAFT_237321  97.2      60.5      5.23e-103  304       99092   100163  +     
AO090001000037  BDV30DRAFT_208587  99.4      100       6.47e-232  635       100528  101894  -     
AO090001000038  BDV30DRAFT_237324  96.1      100       3.07e-231  635       102561  103619  -     
AO090001000040  BDV30DRAFT_225606  96.5      100       3.86e-158  455       103881  106289  +     
AO090001000041  BDV30DRAFT_248294  99        100       0          1006      106419  108206  -     
AO090001000042  BDV30DRAFT_248295  96.7      100       7.17e-311  843       108298  109667  +     
AO090001000043  BDV30DRAFT_225609  97.5      97        0          3063      109972  114761  -     
AO090001000044  BDV30DRAFT_225610  93.3      100       0          1129      115706  117566  -     
AO090001000045  BDV30DRAFT_225611  97.8      100       5.15e-262  715       117813  119031  +     
AO090001000046  BDV30DRAFT_248296  97.5      100       0          925       119293  120957  -     


GCA_009193445
=============
ML743577.1
----------
Cluster 19, score 24.3962:
Query           Subject            Identity  Coverage  E-value    Bitscore  Start   End     Strand
AO090001000046  BDV38DRAFT_271334  82.8      99.6      3.8e-279   766       319862  321398  +     
AO090001000044  BDV38DRAFT_271336  84.5      100       0          1004      323095  324958  +     
AO090001000043  BDV38DRAFT_292943  91.1      97        0          2871      325899  330759  +     
AO090001000042  BDV38DRAFT_271338  93.4      100       2.17e-296  807       330970  332342  -     
AO090001000041  BDV38DRAFT_246891  93.4      84        4.25e-289  791       332820  334363  +     
AO090001000040  BDV38DRAFT_271340  96.1      100       1.94e-157  453       334332  336739  -     
AO090001000038  BDV38DRAFT_292949  92.8      100       1.28e-223  615       336587  338064  +     
AO090001000037  BDV38DRAFT_87507   98.4      100       1.03e-228  627       338959  340229  +     
AO090001000035  BDV38DRAFT_271343  63.1      86.9      9.43e-289  803       341759  344610  +     
AO090001000033  BDV38DRAFT_271344  96.4      99.8      5.28e-293  814       345059  347998  -     
AO090001000031  BDV38DRAFT_87721   97.3      100       0          1063      351505  353539  -     
AO090001000030  BDV38DRAFT_87722   92.3      100       1.04e-196  542       353539  354776  +     
AO090001000029  BDV38DRAFT_292957  91.7      93.9      3.04e-302  825       355995  357638  +     
AO090001000028  BDV38DRAFT_283060  93.1      100       0          938       357589  359413  -     
AO090001000024  BDV38DRAFT_271351  95.1      99.8      0          1043      359635  363568  +     
AO090001000026  BDV38DRAFT_271351  88.4      97.7      1.26e-68   227       359635  363568  +     


GCA_009193465
=============
ML742045.1
----------
Cluster 20, score 11.6314:
Query           Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AO090001000046  BDV25DRAFT_127570  79.6      95.6      4.36e-261  722       45040  46571  +     
AO090001000044  BDV25DRAFT_137349  83.7      100       0          1008      48336  50187  +     
AO090001000042  BDV25DRAFT_169720  89.5      99.5      1.88e-285  779       56136  57496  -     
AO090001000041  BDV25DRAFT_169721  90.3      95.9      0          882       57742  59362  +     
AO090001000040  BDV25DRAFT_47777   93.4      100       2.03e-158  442       59462  60466  -     
AO090001000039  BDV25DRAFT_47780   91.7      97.9      8.93e-297  808       60466  62260  -     
AO090001000036  BDV25DRAFT_137357  94.4      60.5      6.98e-101  299       65445  66510  -     
AO090001000032  BDV25DRAFT_169726  89.6      100       0          1374      73180  75957  +     


GCA_009193485
=============
ML738618.1
----------
Cluster 21, score 30.3584:
Query           Subject            Identity  Coverage  E-value    Bitscore  Start   End     Strand
AO090001000045  BDV40DRAFT_311761  91.3      100       1.22e-244  671       174461  175778  -     
AO090001000044  BDV40DRAFT_287803  83.7      100       0          999       175935  177798  +     
AO090001000043  BDV40DRAFT_311763  90.7      97        0          2857      178747  183530  +     
AO090001000042  BDV40DRAFT_299527  91.7      100       7.74e-290  790       183831  185203  -     
AO090001000041  BDV40DRAFT_299528  92.9      95.9      0          905       185463  187060  +     
AO090001000040  BDV40DRAFT_299529  95.6      100       2.2e-162   452       187179  188088  -     
AO090001000039  BDV40DRAFT_139976  95.4      100       2.93e-312  848       188149  189980  -     
AO090001000038  BDV40DRAFT_299531  90.4      100       9.62e-219  603       189852  190910  +     
AO090001000037  BDV40DRAFT_263099  98.4      100       6.21e-230  630       191590  192971  +     
AO090001000035  BDV40DRAFT_311774  63.1      86.9      9.43e-289  803       194219  197470  +     
AO090001000034  BDV40DRAFT_311778  89.6      90.2      5.25e-149  440       197825  201567  -     
AO090001000031  BDV40DRAFT_311782  95.8      100       0          1051      204524  206414  -     
AO090001000030  BDV40DRAFT_287816  93.4      100       7.93e-196  540       206648  207540  +     
AO090001000029  BDV40DRAFT_311787  90.8      93.9      4.32e-302  825       208849  210407  +     
AO090001000028  BDV40DRAFT_311789  93.9      100       0          944       210444  212272  -     
AO090001000025  BDV40DRAFT_311790  85.2      64.2      1.37e-61   210       212502  216429  +     
AO090001000026  BDV40DRAFT_311790  89.1      97.7      2.4e-68    226       212502  216429  +     


GCA_009193505
=============
ML738360.1
----------
Cluster 22, score 33.6886:
Query           Subject            Identity  Coverage  E-value    Bitscore  Start   End     Strand
AO090001000024  BDV41DRAFT_590784  98.2      99.8      0          1065      85647   89588   -     
AO090001000025  BDV41DRAFT_590784  93.9      63.7      7.71e-67   224       85647   89588   -     
AO090001000026  BDV41DRAFT_590784  90.7      97.7      1.08e-71   236       85647   89588   -     
AO090001000028  BDV41DRAFT_590785  96.9      100       0          962       89805   91629   +     
AO090001000029  BDV41DRAFT_410629  97.7      93.7      0          880       91740   93562   -     
AO090001000030  BDV41DRAFT_410633  94.9      100       1.04e-198  547       94390   95461   -     
AO090001000031  BDV41DRAFT_546404  98.4      100       0          1073      95568   97643   +     
AO090001000032  BDV41DRAFT_566974  98.4      90.5      0          1375      98188   100697  -     
AO090001000033  BDV41DRAFT_590788  98.8      99.8      2.55e-298  828       101180  104266  +     
AO090001000034  BDV41DRAFT_590788  96.5      90.2      1.27e-158  465       101180  104266  +     
AO090001000035  BDV41DRAFT_566976  64.2      86.9      7.45e-293  814       104603  107438  -     
AO090001000036  BDV41DRAFT_580042  95.8      60.5      4.26e-102  302       107715  108787  +     
AO090001000037  BDV41DRAFT_546422  99.7      100       2.26e-232  636       109108  110529  -     
AO090001000038  BDV41DRAFT_410738  97.3      100       4.74e-235  644       110731  112555  -     
AO090001000039  BDV41DRAFT_580045  99.5      100       0          887       112398  113848  +     
AO090001000040  BDV41DRAFT_580046  96.5      99.5      1.09e-162  453       113990  114897  +     
AO090001000042  BDV41DRAFT_546429  95.7      100       1.17e-307  836       116251  118278  +     
AO090001000043  BDV41DRAFT_590794  96.6      97        0          3029      118576  123362  -     
AO090001000044  BDV41DRAFT_590795  88.9      100       0          1065      124302  126169  -     
AO090001000045  BDV41DRAFT_580051  95.9      100       7.84e-257  702       126417  127629  +     
AO090001000046  BDV41DRAFT_580052  95.4      87.3      5.28e-288  788       127884  129244  -     


GCA_009193525
=============
ML741789.1
----------
Cluster 23, score 33.7092:
Query           Subject            Identity  Coverage  E-value    Bitscore  Start   End     Strand
AO090001000024  BDV39DRAFT_192476  97.3      99.8      0          1059      85026   88956   -     
AO090001000025  BDV39DRAFT_192476  90.4      63.7      4.53e-64   217       85026   88956   -     
AO090001000026  BDV39DRAFT_192476  89.1      97.7      3.71e-70   231       85026   88956   -     
AO090001000028  BDV39DRAFT_204514  96.7      100       0          964       89170   90986   +     
AO090001000029  BDV39DRAFT_214638  98        93.9      0          885       91098   92581   -     
AO090001000030  BDV39DRAFT_214641  96.3      100       6.55e-202  555       93810   94834   -     
AO090001000031  BDV39DRAFT_192480  98.2      100       0          1068      95256   96912   +     
AO090001000032  BDV39DRAFT_192481  97.7      90.5      0          1367      97520   100030  -     
AO090001000033  BDV39DRAFT_214645  98.1      99.8      7.29e-298  827       100550  103490  +     
AO090001000034  BDV39DRAFT_214645  97.8      90.2      7.07e-161  471       100550  103490  +     
AO090001000035  BDV39DRAFT_214646  64.1      86.9      8.62e-292  811       103936  106772  -     
AO090001000036  BDV39DRAFT_204523  96.5      60.5      4.26e-102  302       107046  108118  +     
AO090001000037  BDV39DRAFT_174926  99.4      100       3.74e-231  633       108499  109941  -     
AO090001000038  BDV39DRAFT_204525  97        100       1.59e-233  640       110506  111564  -     
AO090001000040  BDV39DRAFT_214651  96.5      100       3.86e-158  455       111827  114405  +     
AO090001000041  BDV39DRAFT_214653  97.3      100       0          983       114013  116148  -     
AO090001000042  BDV39DRAFT_214655  93.8      100       4.97e-302  821       116240  117609  +     
AO090001000043  BDV39DRAFT_204530  96.1      97        0          3016      117914  122700  -     
AO090001000044  BDV39DRAFT_192491  92.4      100       0          1110      123628  125489  -     
AO090001000045  BDV39DRAFT_192492  96.2      100       1.93e-257  704       125748  126966  +     
AO090001000046  BDV39DRAFT_192493  94.9      99.8      0          892       127221  129555  -     


GCA_009193545
=============
ML737185.1
----------
Cluster 24, score 31.6491:
Query           Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AO090001000046  BDV24DRAFT_177927  92.9      98.9      1.01e-316  863       1596   3458   +     
AO090001000045  BDV24DRAFT_177928  95.4      100       1.3e-255   699       3717   4953   -     
AO090001000044  BDV24DRAFT_140534  87.8      100       0          1042      5144   7042   +     
AO090001000043  BDV24DRAFT_177930  96.1      97        0          3017      7986   12772  +     
AO090001000042  BDV24DRAFT_140535  94.9      97.2      4.6e-295   803       13050  14419  -     
AO090001000041  BDV24DRAFT_140537  97.6      96.1      0          944       14703  16422  +     
AO090001000038  BDV24DRAFT_177933  97.6      100       5.78e-236  647       19118  20176  +     
AO090001000037  BDV24DRAFT_140545  99.4      100       6.47e-232  635       20832  22208  +     
AO090001000036  BDV24DRAFT_140548  96.5      60.5      1.49e-102  303       22482  23672  -     
AO090001000035  BDV24DRAFT_154634  64.1      86.9      1.74e-291  810       23910  26746  +     
AO090001000033  BDV24DRAFT_177936  99        99.8      1.27e-298  828       27192  30128  -     
AO090001000034  BDV24DRAFT_177936  97        90.2      1.6e-159   467       27192  30128  -     
AO090001000032  BDV24DRAFT_154636  98.8      90.5      0          1379      30647  33156  +     
AO090001000031  BDV24DRAFT_140561  97.6      100       0          1069      33667  35763  -     
AO090001000030  BDV24DRAFT_177940  94.5      100       4.25e-198  546       35889  36846  +     
AO090001000029  BDV24DRAFT_177944  97.5      93.9      0          883       38089  39572  +     
AO090001000028  BDV24DRAFT_177946  95.7      100       0          957       39684  41512  -     
AO090001000024  BDV24DRAFT_177948  98        99.8      0          1066      41720  45660  +     
AO090001000025  BDV24DRAFT_177948  88.6      63.7      7.91e-63   213       41720  45660  +     
AO090001000026  BDV24DRAFT_177948  92.2      97.7      2.96e-72   237       41720  45660  +     


GCA_009193585
=============
ML737604.1
----------
Cluster 25, score 34.6511:
Query           Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AO090001000024  BDV27DRAFT_170241  96.7      98.5      0          1043      32118  36092  -     
AO090001000025  BDV27DRAFT_170241  85.2      64.2      7.91e-63   213       32118  36092  -     
AO090001000026  BDV27DRAFT_170241  89.1      97.7      4.84e-69   228       32118  36092  -     
AO090001000028  BDV27DRAFT_170245  94.5      100       0          949       36283  38700  +     
AO090001000029  BDV27DRAFT_170249  92.4      93.9      1.65e-306  836       38256  39738  -     
AO090001000030  BDV27DRAFT_143138  93.8      100       9.27e-200  550       41075  41974  -     
AO090001000031  BDV27DRAFT_155369  97.5      100       0          1066      42446  44102  +     
AO090001000032  BDV27DRAFT_170256  97        90.5      0          1357      44723  47238  -     
AO090001000033  BDV27DRAFT_170257  96.2      99.8      1.85e-293  815       47755  50697  +     
AO090001000034  BDV27DRAFT_170257  90.9      90.2      5.87e-151  445       47755  50697  +     
AO090001000036  BDV27DRAFT_155375  97.2      59.7      1.72e-101  300       54280  55352  +     
AO090001000037  BDV27DRAFT_82223   98.7      99.7      3.59e-229  628       55627  57000  -     
AO090001000038  BDV27DRAFT_170265  89.8      100       3.08e-215  594       57689  59127  -     
AO090001000039  BDV27DRAFT_155378  95.8      100       7.87e-316  857       59012  60369  +     
AO090001000040  BDV27DRAFT_155379  95.6      100       3.13e-162  452       60511  61420  +     
AO090001000041  BDV27DRAFT_170268  91.1      99.8      0          932       61554  63318  -     
AO090001000042  BDV27DRAFT_170269  92.9      100       1.78e-295  805       63410  64782  +     
AO090001000043  BDV27DRAFT_170270  92.6      97        0          2902      65051  69876  -     
AO090001000044  BDV27DRAFT_170272  84.2      100       0          1001      70839  72700  -     
AO090001000045  BDV27DRAFT_170273  92.1      100       1.05e-245  674       72947  74175  +     
AO090001000046  BDV27DRAFT_170275  90.7      86.5      3.15e-273  750       74425  75785  -     


GCA_009193665
=============
ML735747.1
----------
Cluster 26, score 33.6729:
Query           Subject            Identity  Coverage  E-value    Bitscore  Start  End    Strand
AO090001000024  BDV36DRAFT_309903  96.3      98.5      0          1041      50226  54163  -     
AO090001000025  BDV36DRAFT_309903  84.3      64.2      2.81e-62   212       50226  54163  -     
AO090001000026  BDV36DRAFT_309903  89.1      97.7      4.84e-69   228       50226  54163  -     
AO090001000028  BDV36DRAFT_309904  94.5      100       0          949       54386  56213  +     
AO090001000029  BDV36DRAFT_284279  92.4      93.9      1.65e-306  836       56328  57810  -     
AO090001000030  BDV36DRAFT_296758  93.4      100       1.32e-199  550       59145  60044  -     
AO090001000031  BDV36DRAFT_309911  97.3      100       0          1065      60225  62172  +     
AO090001000032  BDV36DRAFT_309913  97        90.5      0          1355      62794  65309  -     
AO090001000033  BDV36DRAFT_309915  96.4      99.8      1.3e-293   816       65826  68882  +     
AO090001000034  BDV36DRAFT_309915  90.9      90.2      5.87e-151  445       65826  68882  +     
AO090001000035  BDV36DRAFT_309917  63.2      86.9      1.64e-289  805       69221  72072  -     
AO090001000036  BDV36DRAFT_296765  97.2      59.7      1.72e-101  300       72351  73423  +     
AO090001000037  BDV36DRAFT_259188  98.7      100       6.21e-230  630       73513  75068  -     
AO090001000039  BDV36DRAFT_296768  96.1      100       6.56e-317  860       77083  78440  +     
AO090001000040  BDV36DRAFT_296769  95.6      100       3.13e-162  452       78582  79491  +     
AO090001000041  BDV36DRAFT_309922  91.1      99.8      0          933       79625  81389  -     
AO090001000042  BDV36DRAFT_309925  92.9      100       1.03e-294  803       81215  82934  +     
AO090001000043  BDV36DRAFT_309927  92.7      97        0          2906      83159  87947  -     
AO090001000044  BDV36DRAFT_309928  84.4      100       0          1003      88910  90772  -     
AO090001000045  BDV36DRAFT_296775  92.1      100       1.05e-245  674       91029  92247  +     
AO090001000046  BDV36DRAFT_309929  91        86.5      1.1e-273   751       92497  93857  -     


GCA_012656225
=============
JAAAPY010000055.1
-----------------
Cluster 27, score 1.0706:
Query           Subject           Identity  Coverage  E-value    Bitscore  Start  End    Strand
AO090001000039  CNMCM8980_008022  79.7      97.9      3.39e-252  706       30116  32499  -     


GCA_014117465
=============
CP059871.1
----------
Cluster 28, score 35.8275:
Query           Subject       Identity  Coverage  E-value    Bitscore  Start    End      Strand
AO090001000046  G4B84_010206  99.8      87.5      2.08e-303  827       3805969  3807326  +     
AO090001000045  G4B84_010207  99.2      100       7.97e-266  725       3807588  3808807  -     
AO090001000044  G4B84_010208  93.5      100       0          1127      3809054  3810914  +     
AO090001000043  G4B84_010209  99.6      97        0          3114      3811861  3816644  +     
AO090001000042  G4B84_010210  99.8      100       0          866       3816946  3818317  -     
AO090001000041  G4B84_010211  99.6      96.1      0          964       3818572  3820196  +     
AO090001000039  G4B84_010212  99.3      98.4      4.7e-316   867       3820326  3822731  -     
AO090001000040  G4B84_010212  96.9      100       2.37e-157  455       3820326  3822731  -     
AO090001000038  G4B84_010213  99.7      100       4.42e-240  657       3822994  3824052  +     
AO090001000037  G4B84_010214  99.7      100       2.26e-232  636       3825015  3826013  +     
AO090001000036  G4B84_010215  99.3      60.5      7.86e-105  309       3826439  3827510  -     
AO090001000035  G4B84_010216  61.6      100       0          931       3827785  3830879  +     
AO090001000033  G4B84_010217  99.5      100       2.42e-301  836       3831073  3834012  -     
AO090001000034  G4B84_010217  97.9      94.5      2.31e-167  488       3831073  3834012  -     
AO090001000032  G4B84_010218  100       100       0          1546      3834250  3837045  +     
AO090001000031  G4B84_010219  99.8      100       0          1086      3837644  3839300  -     
AO090001000030  G4B84_010220  100       100       6.85e-211  578       3839765  3840664  +     
AO090001000029  G4B84_010221  99.8      93.9      0          897       3841968  3843450  +     
AO090001000028  G4B84_010222  97.8      100       0          970       3843553  3845373  -     
AO090001000025  G4B84_010223  98.3      65.4      2.53e-77   243       3845588  3847401  +     
AO090001000026  G4B84_010223  97.7      97.7      4.86e-82   253       3845588  3847401  +     
AO090001000024  G4B84_010224  99.5      100       0          1086      3847654  3849532  +     


GCA_014117485
=============
CP059863.1
----------
Cluster 29, score 38.8752:
Query           Subject       Identity  Coverage  E-value    Bitscore  Start    End      Strand
AO090001000046  G4B11_010259  100       87.5      5.11e-304  828       3884618  3885975  +     
AO090001000045  G4B11_010260  99.7      100       4.81e-267  728       3886237  3887456  -     
AO090001000044  G4B11_010261  93.6      100       0          1129      3887703  3889563  +     
AO090001000043  G4B11_010262  99.6      97        0          3114      3890511  3895294  +     
AO090001000042  G4B11_010263  99.1      100       1.92e-317  860       3895596  3896967  -     
AO090001000041  G4B11_010264  99.8      96.1      0          967       3897222  3898846  +     
AO090001000040  G4B11_010265  96.9      100       1.33e-163  455       3898976  3899884  -     
AO090001000039  G4B11_010266  99.5      100       0          885       3900024  3901474  -     
AO090001000038  G4B11_010267  99.7      100       1.54e-240  658       3901644  3902702  +     
AO090001000037  G4B11_010268  99.7      100       2.26e-232  636       3903665  3904663  +     
AO090001000036  G4B11_010269  99.3      60.5      7.86e-105  309       3905089  3906160  -     
AO090001000035  G4B11_010270  62        100       0          935       3906435  3909529  +     
AO090001000033  G4B11_010271  99.5      99.8      1.9e-300   834       3909722  3912662  -     
AO090001000034  G4B11_010271  99.2      94.5      4.66e-169  492       3909722  3912662  -     
AO090001000032  G4B11_010272  99.6      100       0          1542      3912900  3915695  +     
AO090001000031  G4B11_010273  99.8      100       0          1086      3916294  3917950  -     
AO090001000030  G4B11_010274  100       100       6.85e-211  578       3918415  3919314  +     
AO090001000029  G4B11_010275  100       93.9      0          899       3920618  3922100  +     
AO090001000028  G4B11_010276  97.8      100       0          970       3922203  3924023  -     
AO090001000025  G4B11_010277  98.3      65.4      2.53e-77   243       3924238  3926051  +     
AO090001000026  G4B11_010277  97.7      97.7      4.86e-82   253       3924238  3926051  +     
AO090001000024  G4B11_010278  99.5      100       0          1086      3926304  3928182  +     


GCA_014281895
=============
JACBAE010001262.1
-----------------
Cluster 30, score 1.0706:
Query           Subject           Identity  Coverage  E-value    Bitscore  Start  End    Strand
AO090001000039  CNMCM5623_001565  79.7      97.9      9.64e-253  706       35250  37618  +     


GCA_018340605
=============
BHVY01000005.1
--------------
Cluster 31, score 1.0706:
Query           Subject        Identity  Coverage  E-value    Bitscore  Start  End    Strand
AO090001000039  Asppvi_007106  80.6      96.5      2.52e-256  706       53493  54834  -     
